person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
38,43000.0,3.0,1,8250,7.51,0,0.19,0,12,687.5,10750.0,0.00017464710123020393,0.3157894736842105,0,0,0,0,0,0,0,0
45,43000.0,6.0,3,3600,13.49,0,0.08,0,15,300.0,6142.857142857143,0.000313713634566638,0.3333333333333333,0,0,0,0,0,0,0,1
36,37000.0,5.0,5,3000,18.39,1,0.08,1,15,250.0,6166.666666666667,0.0004970135942271831,0.4166666666666667,0,0,0,0,0,1,0,0
39,37200.0,1.0,3,5000,15.62,1,0.13,0,15,416.6666666666667,18600.0,0.0004198811859896239,0.38461538461538464,0,0,1,1,0,0,0,0
43,43000.0,5.0,2,15000,8.88,0,0.35,0,12,1250.0,7166.666666666667,0.00020650682542266462,0.27906976744186046,0,0,0,0,0,1,0,0
38,45000.0,1.0,3,5000,12.68,0,0.11,1,13,416.6666666666667,22500.0,0.00028177151618852915,0.34210526315789475,0,0,1,0,0,1,0,0
38,43000.0,5.0,1,10000,7.51,0,0.23,0,12,833.3333333333334,7166.666666666667,0.00017464710123020393,0.3157894736842105,0,1,0,0,0,0,0,1
38,39000.0,1.0,5,5000,17.74,1,0.13,0,17,416.6666666666667,19500.0,0.0004548601317914925,0.4473684210526316,0,0,1,1,0,0,0,0
41,45600.0,18.0,1,5000,6.17,0,0.11,0,14,416.6666666666667,2400.0,0.00013530405034977303,0.34146341463414637,0,0,1,0,0,1,0,0
41,43000.0,3.0,2,22800,12.21,0,0.53,0,11,1900.0,10750.0,0.00028394688495616383,0.2682926829268293,0,1,0,0,0,0,0,1
39,43000.0,3.0,1,6250,7.68,0,0.15,0,14,520.8333333333334,10750.0,0.00017860049766284505,0.358974358974359,0,0,0,0,1,0,0,0
40,43000.0,18.0,3,2500,12.84,0,0.06,0,14,208.33333333333334,2263.157894736842,0.00029859770703006904,0.35,0,0,0,0,0,1,0,0
41,47000.0,2.0,1,5000,7.51,0,0.11,0,11,416.6666666666667,15666.666666666666,0.00015978383438650242,0.2682926829268293,0,0,1,0,0,0,1,0
50,41496.0,9.0,4,5000,15.31,1,0.12,1,16,416.6666666666667,4149.6,0.0003689423331807119,0.32,0,0,1,0,0,0,0,0
36,43200.0,13.0,2,11000,10.99,0,0.25,0,12,916.6666666666666,3085.714285714286,0.0002543922594384389,0.3333333333333333,0,0,0,0,0,0,0,0
44,48000.0,0.0,3,5000,13.43,0,0.1,0,14,416.6666666666667,48000.0,0.0002797858377950459,0.3181818181818182,0,0,1,0,0,0,0,1
47,43200.0,8.0,4,13750,14.84,0,0.32,1,13,1145.8333333333333,4800.0,0.0003435105668850258,0.2765957446808511,0,0,0,0,1,0,0,0
39,48500.0,1.0,2,5000,10.99,0,0.1,0,13,416.6666666666667,24250.0,0.00022659326611822436,0.3333333333333333,0,0,1,0,0,0,1,0
45,43800.0,0.0,2,5000,10.99,1,0.11,0,14,416.6666666666667,43800.0,0.00025090751352708845,0.3111111111111111,0,0,1,1,0,0,0,0
41,56000.0,3.0,1,9000,5.99,0,0.16,0,16,750.0,14000.0,0.00010696237567186301,0.3902439024390244,0,0,1,0,1,0,0,0
36,43680.0,0.0,3,15000,13.11,0,0.34,0,15,1250.0,43680.0,0.0003001304915180513,0.4166666666666667,0,0,0,0,0,0,1,0
36,43776.0,4.0,1,6000,7.88,0,0.14,0,15,500.0,8755.2,0.00018000319802636088,0.4166666666666667,0,0,0,0,0,0,0,0
43,54000.0,0.0,4,9000,15.65,1,0.17,1,16,750.0,54000.0,0.0002898094479731857,0.37209302325581395,0,0,1,0,1,0,0,0
37,44000.0,14.0,1,5000,7.49,0,0.11,0,13,416.6666666666667,2933.3333333333335,0.00017022340401354514,0.35135135135135137,0,0,0,0,0,0,1,0
38,44000.0,3.0,2,10000,9.63,0,0.23,0,17,833.3333333333334,11000.0,0.0002188586623031295,0.4473684210526316,0,0,0,0,0,0,1,0
37,65000.0,7.0,1,9000,6.91,0,0.14,0,15,750.0,8125.0,0.00010630605682989492,0.40540540540540543,0,0,1,0,0,0,0,0
39,44000.0,2.0,2,8000,9.63,0,0.18,0,17,666.6666666666666,14666.666666666666,0.0002188586623031295,0.4358974358974359,0,0,0,0,0,1,0,0
43,44000.0,8.0,2,10000,10.38,0,0.23,0,14,833.3333333333334,4888.888888888889,0.0002359037294606941,0.32558139534883723,0,0,0,0,0,0,1,0
47,70000.0,2.0,3,9000,12.87,0,0.13,0,14,750.0,23333.333333333332,0.00018385451636405192,0.2978723404255319,0,0,1,1,0,0,0,0
38,74000.0,9.0,3,9000,12.84,0,0.12,0,12,750.0,7400.0,0.00017351116876798963,0.3157894736842105,0,0,1,1,0,0,0,0
47,44000.0,3.0,2,4000,11.14,0,0.09,0,16,333.3333333333333,11000.0,0.00025317606418035957,0.3404255319148936,0,1,0,0,1,0,0,0
43,44000.0,18.0,1,8000,9.32,0,0.18,0,15,666.6666666666666,2315.7894736842104,0.00021181336787800279,0.3488372093023256,0,1,0,0,0,1,0,0
39,44000.0,14.0,1,2500,7.68,0,0.06,0,15,208.33333333333334,2933.3333333333335,0.0001745414876934615,0.38461538461538464,0,0,0,0,0,0,1,0
38,44000.0,2.0,2,7000,9.76,0,0.16,0,12,583.3333333333334,14666.666666666666,0.00022181314061044068,0.3157894736842105,0,1,0,0,0,0,0,1
43,85000.0,14.0,2,9000,11.89,0,0.11,0,11,750.0,5666.666666666667,0.00013988070728579663,0.2558139534883721,0,0,1,1,0,0,0,0
47,86000.0,0.0,3,9000,12.87,1,0.1,0,13,750.0,86000.0,0.0001496494226811316,0.2765957446808511,0,0,1,0,1,0,0,0
40,108000.0,10.0,2,9000,11.86,1,0.08,0,12,750.0,9818.181818181818,0.00010981379802038869,0.3,0,0,1,0,1,0,0,0
37,133000.0,3.0,3,9000,13.85,0,0.07,1,12,750.0,33250.0,0.00010413455537928286,0.32432432432432434,0,0,1,0,0,1,0,0
47,225000.0,10.0,3,9000,13.61,0,0.04,0,11,750.0,20454.545454545456,6.048862005057755e-05,0.23404255319148937,0,0,1,0,1,0,0,0
41,30000.0,3.0,1,8875,5.42,0,0.3,0,15,739.5833333333334,7500.0,0.0001806606446451785,0.36585365853658536,0,0,1,0,0,1,0,0
42,32400.0,1.0,4,8875,16.29,1,0.27,0,16,739.5833333333334,16200.0,0.0005027622604240609,0.38095238095238093,0,0,1,0,0,0,0,0
41,38200.0,4.0,5,8875,19.03,0,0.23,0,11,739.5833333333334,7640.0,0.0004981544985733358,0.2682926829268293,0,0,1,0,0,1,0,0
46,44782.0,14.0,4,6000,13.67,0,0.13,1,12,500.0,2985.4666666666667,0.0003052497599535538,0.2608695652173913,0,0,0,0,0,0,1,0
48,31824.0,18.0,4,8800,15.62,1,0.28,0,11,733.3333333333334,1674.9473684210527,0.0004908091123330715,0.22916666666666666,0,0,1,0,0,1,0,0
45,45000.0,20.0,1,15625,8.9,0,0.35,0,13,1302.0833333333333,2142.8571428571427,0.00019777338281371526,0.28888888888888886,0,0,0,0,0,0,1,0
47,45000.0,10.0,1,11200,6.62,0,0.25,0,12,933.3333333333334,4090.909090909091,0.0001471078420479545,0.2553191489361702,0,1,0,0,0,1,0,0
48,50000.0,1.0,2,5000,11.49,0,0.1,0,12,416.6666666666667,25000.0,0.00022979540409191816,0.25,0,0,1,0,1,0,0,0
36,44000.0,2.0,3,5000,13.22,1,0.11,1,13,416.6666666666667,14666.666666666666,0.0003004477170973387,0.3611111111111111,0,0,1,0,0,1,0,0
37,45000.0,5.0,1,10800,6.03,0,0.24,0,14,900.0,7500.0,0.0001339970222883936,0.3783783783783784,0,1,0,0,0,0,0,1
38,44000.0,0.0,4,5000,15.65,1,0.11,0,14,416.6666666666667,44000.0,0.00035567373468784803,0.3684210526315789,0,0,1,0,0,0,1,0
37,50000.0,0.0,2,5000,11.89,0,0.1,0,12,416.6666666666667,50000.0,0.0002377952440951181,0.32432432432432434,0,0,1,0,0,0,0,0
40,45000.0,5.0,1,3600,6.62,0,0.08,0,13,300.0,7500.0,0.0001471078420479545,0.325,0,0,0,0,1,0,0,0
45,45000.0,14.0,1,14000,6.62,0,0.31,0,12,1166.6666666666667,3000.0,0.0001471078420479545,0.26666666666666666,0,0,0,0,1,0,0,0
39,24000.0,1.0,1,8500,7.49,1,0.35,0,12,708.3333333333334,12000.0,0.0003120703304028999,0.3076923076923077,0,0,1,0,0,1,0,0
39,45000.0,2.0,1,3000,7.9,0,0.07,0,15,250.0,15000.0,0.00017555165440767985,0.38461538461538464,0,0,0,0,0,0,1,0
36,26000.0,4.0,2,8500,10.62,1,0.33,0,14,708.3333333333334,5200.0,0.00040844582900657667,0.3888888888888889,0,0,1,0,0,0,0,0
37,27000.0,2.0,1,8500,8.49,1,0.31,0,17,708.3333333333334,9000.0,0.0003144327987852302,0.4594594594594595,0,0,1,0,1,0,0,0
39,45000.0,4.0,1,8625,10.99,0,0.19,0,13,718.75,9000.0,0.0002442167951823293,0.3333333333333333,0,0,0,0,0,0,0,1
37,43000.0,2.0,2,8500,8.88,0,0.2,0,11,708.3333333333334,14333.333333333334,0.00020650682542266462,0.2972972972972973,0,0,1,0,0,1,0,0
38,64777.0,5.0,1,8500,7.51,0,0.13,0,13,708.3333333333334,10796.166666666666,0.00011593442218036988,0.34210526315789475,0,0,1,0,0,0,0,0
42,68000.0,3.0,2,8500,10.37,0,0.13,0,12,708.3333333333334,17000.0,0.00015249775738592077,0.2857142857142857,0,0,1,0,0,1,0,0
39,30000.0,7.0,1,8450,5.99,0,0.28,0,16,704.1666666666666,3750.0,0.00019966001133295557,0.41025641025641024,0,0,1,0,0,0,0,1
42,225000.0,0.0,3,8450,12.29,0,0.0,1,15,704.1666666666666,225000.0,5.462197945786907e-05,0.35714285714285715,0,0,1,0,0,0,0,1
43,46000.0,3.0,2,5000,10.38,1,0.11,0,14,416.6666666666667,11500.0,0.0002256472685376405,0.32558139534883723,0,0,1,1,0,0,0,0
41,52000.0,2.0,1,5000,7.88,0,0.1,0,13,416.6666666666667,17333.333333333332,0.00015153554739331934,0.3170731707317073,0,0,1,0,0,0,0,0
39,52273.0,3.0,2,5000,10.99,0,0.1,0,17,416.6666666666667,13068.25,0.00021023835941385774,0.4358974358974359,0,0,1,1,0,0,0,0
36,53000.0,5.0,2,5000,10.74,0,0.09,0,12,416.6666666666667,8833.333333333334,0.0002026376860813947,0.3333333333333333,0,0,1,0,0,1,0,0
46,45000.0,7.0,1,12250,6.54,0,0.27,0,16,1020.8333333333334,5625.0,0.00014533010377547166,0.34782608695652173,0,0,0,0,0,1,0,0
43,45000.0,3.0,1,5700,6.91,0,0.13,0,11,475.0,11250.0,0.00015355214328570478,0.2558139534883721,0,0,0,0,0,1,0,0
50,54996.0,0.0,3,5000,13.47,0,0.09,0,14,416.6666666666667,54996.0,0.00024492245031547177,0.28,0,0,1,0,0,0,0,0
36,45000.0,2.0,1,7000,7.14,0,0.16,0,14,583.3333333333334,15000.0,0.0001586631408190929,0.3888888888888889,0,0,0,1,0,0,0,0
43,45000.0,4.0,2,2000,11.49,0,0.04,0,17,166.66666666666666,9000.0,0.000255327659385347,0.3953488372093023,0,1,0,0,0,1,0,0
38,45000.0,6.0,1,6375,7.51,0,0.14,0,16,531.25,6428.571428571428,0.00016688518032932601,0.42105263157894735,0,0,0,0,0,0,0,0
36,58000.0,18.0,1,5000,6.62,0,0.09,0,16,416.6666666666667,3052.6315789473683,0.00011413596317304874,0.4444444444444444,0,0,1,0,0,0,0,1
39,45000.0,3.0,3,12000,14.72,0,0.27,0,15,1000.0,11250.0,0.0003271038421368414,0.38461538461538464,0,0,0,0,0,0,0,0
41,52106.0,4.0,3,5000,12.84,1,0.1,0,17,416.6666666666667,10421.2,0.00024641602855662387,0.4146341463414634,0,0,1,0,0,0,0,0
40,58500.0,3.0,1,5000,7.49,0,0.09,0,11,416.6666666666667,14625.0,0.0001280319994530008,0.275,0,0,1,1,0,0,0,0
38,60000.0,3.0,3,5000,14.79,0,0.08,1,17,416.6666666666667,15000.0,0.0002464958917351377,0.4473684210526316,0,0,1,1,0,0,0,0
36,45000.0,21.0,2,2000,9.88,0,0.04,0,12,166.66666666666666,2045.4545454545455,0.00021955067665163,0.3333333333333333,0,0,0,0,1,0,0,0
41,60000.0,6.0,1,5000,5.42,0,0.08,0,17,416.6666666666667,8571.42857142857,9.033182780286995e-05,0.4146341463414634,0,0,1,0,0,0,1,0
37,60000.0,17.0,1,5000,6.17,0,0.08,0,13,416.6666666666667,3333.3333333333335,0.00010283161947300878,0.35135135135135137,0,0,1,0,0,0,0,1
40,60000.0,3.0,4,5000,15.31,0,0.08,1,16,416.6666666666667,15000.0,0.00025516241395976736,0.4,0,0,1,1,0,0,0,0
37,63000.0,6.0,2,5000,10.2,0,0.08,0,16,416.6666666666667,9000.0,0.00016190219202869794,0.43243243243243246,0,0,1,0,1,0,0,0
38,64000.0,4.0,1,5000,7.88,0,0.08,0,16,416.6666666666667,12800.0,0.00012312307620193435,0.42105263157894735,0,0,1,0,0,0,0,0
40,65000.0,1.0,2,5000,9.63,0,0.08,0,16,416.6666666666667,32500.0,0.00014815156689897078,0.4,0,0,1,0,0,0,0,0
43,65000.0,2.0,2,5000,9.62,0,0.08,0,16,416.6666666666667,21666.666666666668,0.00014799772311195212,0.37209302325581395,0,0,1,0,0,1,0,0
37,59000.0,0.0,4,5000,14.84,1,0.08,1,14,416.6666666666667,59000.0,0.0002515211606582939,0.3783783783783784,0,0,1,0,0,0,1,0
44,65000.0,2.0,1,5000,8.0,0,0.08,0,15,416.6666666666667,21666.666666666668,0.000123075029614929,0.3409090909090909,0,0,1,0,0,0,0,1
39,68000.0,1.0,3,5000,13.49,0,0.07,1,11,416.6666666666667,34000.0,0.00019837943559653534,0.28205128205128205,0,0,1,1,0,0,0,0
36,45000.0,4.0,4,8000,14.74,0,0.18,1,13,666.6666666666666,9000.0,0.0003275482767049621,0.3611111111111111,0,1,0,0,0,0,0,0
38,70000.0,2.0,2,5000,12.42,0,0.07,0,11,416.6666666666667,23333.333333333332,0.00017742603677090328,0.2894736842105263,0,0,1,0,0,1,0,0
37,45000.0,11.0,2,12000,12.21,0,0.27,0,12,1000.0,3750.0,0.0002713273038376925,0.32432432432432434,0,1,0,1,0,0,0,0
44,54400.0,3.0,3,5000,12.61,1,0.08,1,14,416.6666666666667,13600.0,0.00023179720961011746,0.3181818181818182,0,0,1,0,0,1,0,0
43,71015.0,8.0,2,5000,11.14,0,0.07,0,14,416.6666666666667,7890.555555555556,0.00015686605835304722,0.32558139534883723,0,0,1,0,0,0,0,1
50,75000.0,4.0,3,5000,13.23,0,0.07,0,15,416.6666666666667,15000.0,0.0001763976480313596,0.3,0,0,1,0,0,0,0,1
42,45000.0,0.0,1,5000,7.43,0,0.11,0,12,416.6666666666667,45000.0,0.00016510744205684317,0.2857142857142857,0,1,0,0,0,0,0,1
40,76000.0,1.0,3,5000,13.72,0,0.07,1,15,416.6666666666667,38000.0,0.00018052394047446746,0.375,0,0,1,0,0,0,1,0
36,45344.0,11.0,1,16750,7.88,0,0.37,0,13,1395.8333333333333,3778.6666666666665,0.0001737788069246885,0.3611111111111111,0,0,0,1,0,0,0,0
37,84000.0,4.0,2,5000,10.0,0,0.06,0,16,416.6666666666667,16800.0,0.00011904620183093059,0.43243243243243246,0,0,1,0,1,0,0,0
50,45600.0,4.0,1,5000,7.9,0,0.11,0,16,416.6666666666667,9120.0,0.00017324181487248088,0.32,0,0,0,0,0,0,1,0
40,45600.0,20.0,1,7000,6.62,0,0.15,0,17,583.3333333333334,2171.4285714285716,0.00014517225499440802,0.425,0,0,0,0,1,0,0,0
36,45600.0,6.0,3,10000,13.49,0,0.22,0,16,833.3333333333334,6514.285714285715,0.00029582684590250213,0.4444444444444444,0,0,0,0,0,1,0,0
36,87000.0,5.0,3,5000,13.98,0,0.06,0,14,416.6666666666667,14500.0,0.0001606878081861128,0.3888888888888889,0,0,1,0,0,1,0,0
38,90000.0,2.0,1,5000,8.49,0,0.06,0,15,416.6666666666667,30000.0,9.433228519683115e-05,0.39473684210526316,0,0,1,0,0,1,0,0
36,45600.0,8.0,1,18000,6.91,0,0.39,0,11,1500.0,5066.666666666667,0.0001515317646542839,0.3055555555555556,0,0,0,0,0,1,0,0
41,90000.0,0.0,3,5000,14.26,0,0.06,1,13,416.6666666666667,90000.0,0.00015844268397017811,0.3170731707317073,0,0,1,0,0,0,0,1
36,39600.0,17.0,4,1800,14.09,1,0.05,1,17,150.0,2200.0,0.00035579909598242466,0.4722222222222222,0,0,0,1,0,0,0,0
38,94000.0,3.0,4,5000,15.33,0,0.05,1,16,416.6666666666667,23500.0,0.00016308337145349517,0.42105263157894735,0,0,1,0,0,0,1,0
38,95000.0,9.0,3,5000,13.48,0,0.05,1,16,416.6666666666667,9500.0,0.00014189324322901864,0.42105263157894735,0,0,1,0,0,1,0,0
44,98000.0,19.0,3,5000,15.96,0,0.05,1,13,416.6666666666667,4900.0,0.00016285548106651973,0.29545454545454547,0,0,1,0,1,0,0,0
43,98760.0,8.0,4,5000,14.84,0,0.05,0,14,416.6666666666667,10973.333333333334,0.00015026174299571693,0.32558139534883723,0,0,1,0,0,0,0,1
42,45760.0,4.0,1,9600,7.51,0,0.21,0,17,800.0,9152.0,0.00016411354646970127,0.40476190476190477,0,0,0,0,0,0,0,0
36,100000.0,14.0,1,5000,7.66,0,0.05,0,11,416.6666666666667,6666.666666666667,7.659923400765992e-05,0.3055555555555556,0,0,1,0,0,0,0,0
37,45996.0,11.0,2,6000,9.25,0,0.13,0,16,500.0,3833.0,0.0002011000717438094,0.43243243243243246,0,0,0,0,0,0,0,1
43,45996.0,2.0,1,6300,7.51,0,0.14,0,14,525.0,15332.0,0.00016327151770767658,0.32558139534883723,0,0,0,1,0,0,0,0
38,108000.0,3.0,4,5000,15.21,1,0.05,1,17,416.6666666666667,27000.0,0.00014083202933306175,0.4473684210526316,0,0,1,0,0,0,1,0
40,46000.0,5.0,1,10000,7.9,0,0.22,0,14,833.3333333333334,7666.666666666667,0.00017173539705658573,0.35,0,0,0,0,1,0,0,0
41,46000.0,3.0,2,7700,11.71,0,0.17,0,17,641.6666666666666,11500.0,0.00025455968348514165,0.4146341463414634,0,0,0,0,0,0,0,1
38,26000.0,0.0,3,5200,13.43,0,0.2,0,15,433.3333333333333,26000.0,0.000516518595438637,0.39473684210526316,0,0,1,0,0,0,0,1
36,46000.0,3.0,1,8000,5.42,0,0.17,0,15,666.6666666666666,11500.0,0.00011782352557553096,0.4166666666666667,0,0,0,0,0,0,0,1
39,40000.0,2.0,1,5200,6.62,0,0.13,0,17,433.3333333333333,13333.333333333334,0.00016549586260343493,0.4358974358974359,0,0,1,1,0,0,0,0
50,46000.0,8.0,4,8600,14.09,0,0.19,0,12,716.6666666666666,5111.111111111111,0.00030629768918066997,0.24,0,0,0,1,0,0,0,0
37,46000.0,9.0,2,5000,10.75,0,0.11,0,14,416.6666666666667,4600.0,0.00023369057194408817,0.3783783783783784,0,0,0,1,0,0,0,0
41,23400.0,2.0,2,5375,10.99,0,0.23,0,16,447.9166666666667,7800.0,0.0004696380496559976,0.3902439024390244,0,0,1,0,0,0,0,1
38,28584.0,4.0,3,5400,13.47,0,0.19,0,11,450.0,5716.8,0.0004712261675704041,0.2894736842105263,0,0,1,1,0,0,0,0
40,28800.0,4.0,2,5400,10.37,0,0.19,0,15,450.0,5760.0,0.00036005694246727543,0.375,0,0,1,0,0,0,0,0
38,46150.0,6.0,1,6500,6.03,0,0.14,0,15,541.6666666666666,6592.857142857143,0.00013065805724686355,0.39473684210526316,0,0,0,0,0,0,0,1
40,34500.0,2.0,4,5400,12.61,1,0.16,0,13,450.0,11500.0,0.00036549665227094866,0.325,0,0,1,0,0,0,1,0
37,54000.0,15.0,3,5400,13.99,1,0.1,1,17,450.0,3375.0,0.00025906927649487974,0.4594594594594595,0,0,1,0,0,1,0,0
36,14400.0,0.0,5,5500,17.56,1,0.38,0,11,458.3333333333333,14400.0,0.0012193597666828693,0.3055555555555556,0,0,1,1,0,0,0,0
37,40680.0,6.0,4,8000,15.21,1,0.2,0,13,666.6666666666666,5811.428571428572,0.0003738846144391731,0.35135135135135137,0,0,0,0,0,0,0,0
41,21000.0,1.0,1,5500,5.79,0,0.26,0,14,458.3333333333333,10500.0,0.00027570115708775773,0.34146341463414637,0,0,1,0,0,1,0,0
37,46996.0,2.0,3,13750,13.98,0,0.29,0,13,1145.8333333333333,15665.333333333334,0.00029746579568908657,0.35135135135135137,0,0,0,1,0,0,0,0
37,27000.0,4.0,2,5500,10.99,0,0.2,0,12,458.3333333333333,5400.0,0.00040702196214955,0.32432432432432434,0,0,1,0,0,1,0,0
41,47000.0,19.0,1,7200,7.51,0,0.15,0,16,600.0,2350.0,0.00015978383438650242,0.3902439024390244,0,0,0,0,0,0,0,0
37,28800.0,0.0,1,5500,6.03,0,0.19,0,15,458.3333333333333,28800.0,0.00020936773028714281,0.40540540540540543,0,0,1,1,0,0,0,0
36,30000.0,0.0,1,5500,8.9,0,0.18,0,11,458.3333333333333,30000.0,0.00029665677810739645,0.3055555555555556,0,0,1,1,0,0,0,0
47,47000.0,9.0,1,7500,6.62,0,0.16,0,12,625.0,4700.0,0.00014084806706240292,0.2553191489361702,0,0,0,0,0,0,1,0
40,30000.0,4.0,4,5500,14.74,0,0.18,0,12,458.3333333333333,6000.0,0.0004913169561014633,0.3,0,0,1,0,0,1,0,0
36,30996.0,2.0,3,5500,12.53,0,0.18,1,15,458.3333333333333,10332.0,0.00040423266767751714,0.4166666666666667,0,0,1,0,0,0,1,0
38,47000.0,5.0,1,11000,8.9,0,0.23,0,16,916.6666666666666,7833.333333333333,0.00018935767324099488,0.42105263157894735,0,0,0,0,0,0,0,0
36,34000.0,5.0,3,5500,12.29,0,0.16,0,17,458.3333333333333,5666.666666666667,0.00036145995706008647,0.4722222222222222,0,0,1,0,0,1,0,0
43,48000.0,1.0,3,5500,12.61,0,0.11,0,17,458.3333333333333,24000.0,0.00026270286035707586,0.3953488372093023,0,0,1,0,0,1,0,0
39,50000.0,5.0,1,5500,6.54,0,0.11,0,13,458.3333333333333,8333.333333333334,0.00013079738405231896,0.3333333333333333,0,0,1,0,0,0,1,0
41,47000.0,5.0,2,7500,11.12,0,0.16,0,13,625.0,7833.333333333333,0.00023659071083593965,0.3170731707317073,0,0,0,1,0,0,0,0
36,50000.0,2.0,1,5500,8.32,0,0.11,0,16,458.3333333333333,16666.666666666668,0.00016639667206655868,0.4444444444444444,0,0,1,0,0,0,0,0
46,47000.0,5.0,1,6000,7.14,0,0.13,0,15,500.0,7833.333333333333,0.00015191166145401162,0.32608695652173914,0,0,0,0,0,0,1,0
43,47000.0,2.0,1,10000,7.88,0,0.21,0,16,833.3333333333334,15666.666666666666,0.0001676560073189932,0.37209302325581395,0,1,0,0,0,0,0,1
37,47000.0,4.0,1,7000,10.99,0,0.15,0,11,583.3333333333334,9400.0,0.0002338248122380375,0.2972972972972973,0,0,0,0,0,0,1,0
36,47000.0,0.0,1,5500,7.14,0,0.12,0,16,458.3333333333333,47000.0,0.00015191166145401162,0.4444444444444444,0,0,0,1,0,0,0,0
41,47000.0,2.0,1,14000,7.88,0,0.3,0,12,1166.6666666666667,15666.666666666666,0.0001676560073189932,0.2926829268292683,0,1,0,0,0,0,1,0
37,54000.0,2.0,3,5500,13.23,1,0.1,1,12,458.3333333333333,18000.0,0.0002449954630469806,0.32432432432432434,0,0,1,0,0,0,0,1
46,60070.0,2.0,3,5500,14.22,0,0.09,1,17,458.3333333333333,20023.333333333332,0.0002367198814735896,0.3695652173913043,0,0,1,0,0,0,1,0
44,63000.0,4.0,1,5500,7.51,0,0.09,0,13,458.3333333333333,12600.0,0.00011920445707210996,0.29545454545454547,0,0,1,0,0,1,0,0
37,79600.0,5.0,1,5500,7.88,0,0.07,0,11,458.3333333333333,13266.666666666666,9.899373123453223e-05,0.2972972972972973,0,0,1,1,0,0,0,0
38,170000.0,0.0,1,5500,10.99,0,0.03,0,13,458.3333333333333,170000.0,6.464667854894971e-05,0.34210526315789475,0,0,1,0,0,0,0,1
39,47471.0,5.0,1,5000,7.51,0,0.11,0,14,416.6666666666667,7911.833333333333,0.0001581985170205595,0.358974358974359,0,0,0,0,0,0,0,0
36,47500.0,8.0,1,2700,5.79,0,0.06,0,14,225.0,5277.777777777777,0.00012189217069114334,0.3888888888888889,0,0,0,0,0,0,0,0
38,30000.0,0.0,2,5600,9.99,1,0.19,0,15,466.6666666666667,30000.0,0.00033298890036998765,0.39473684210526316,0,0,1,1,0,0,0,0
38,35000.0,0.0,2,5600,11.11,0,0.16,0,11,466.6666666666667,35000.0,0.0003174195022999343,0.2894736842105263,0,0,1,0,0,0,1,0
40,38004.0,2.0,2,5600,11.58,0,0.15,0,17,466.6666666666667,12668.0,0.0003046967504275753,0.425,0,0,1,0,0,1,0,0
46,47844.0,16.0,1,27175,8.49,0,0.57,0,13,2264.5833333333335,2814.3529411764707,0.00017744800919636326,0.2826086956521739,0,1,0,0,0,0,0,1
37,48000.0,4.0,1,7000,7.9,0,0.15,0,15,583.3333333333334,9600.0,0.00016457990458532116,0.40540540540540543,0,0,0,0,1,0,0,0
42,52800.0,3.0,2,5600,10.99,0,0.11,0,14,466.6666666666667,13200.0,0.00020813999734853507,0.3333333333333333,0,0,1,1,0,0,0,0
38,48000.0,9.0,2,7800,10.65,0,0.16,0,12,650.0,4800.0,0.0002218703777004646,0.3157894736842105,0,0,0,0,1,0,0,0
37,48000.0,8.0,1,2500,6.03,0,0.05,0,11,208.33333333333334,5333.333333333333,0.0001256223828670236,0.2972972972972973,0,1,0,0,0,0,1,0
36,48000.0,6.0,1,1500,8.9,0,0.03,0,16,125.0,6857.142857142857,0.00018541280389991875,0.4444444444444444,0,0,0,0,0,0,0,1
38,48000.0,3.0,2,5000,10.65,0,0.1,0,16,416.6666666666667,12000.0,0.0002218703777004646,0.42105263157894735,0,0,0,0,1,0,0,0
45,73000.0,0.0,3,5600,15.27,1,0.08,0,11,466.6666666666667,73000.0,0.00020917521677785234,0.24444444444444444,0,0,1,1,0,0,0,0
43,48000.0,2.0,1,10400,5.99,0,0.22,0,17,866.6666666666666,16000.0,0.0001247890668944397,0.3953488372093023,0,0,0,0,0,0,0,1
41,137004.0,0.0,1,5600,8.59,0,0.04,0,11,466.6666666666667,137004.0,6.269844166271304e-05,0.2682926829268293,0,0,1,0,0,0,0,1
36,39996.0,1.0,1,5700,7.29,0,0.14,0,13,475.0,19998.0,0.00018226366977523313,0.3611111111111111,0,0,1,0,0,1,0,0
38,34000.0,4.0,2,5750,10.99,0,0.17,0,16,479.1666666666667,6800.0,0.0003232257874768389,0.42105263157894735,0,0,1,0,0,1,0,0
44,48000.0,9.0,2,5000,9.99,0,0.1,0,15,416.6666666666667,4800.0,0.00020812066415283015,0.3409090909090909,0,0,0,0,0,0,0,0
42,85000.0,3.0,3,5750,12.99,0,0.07,1,15,479.1666666666667,21250.0,0.00015282173150904106,0.35714285714285715,0,0,1,0,0,0,0,1
39,48000.0,4.0,1,3000,5.42,0,0.06,0,11,250.0,9600.0,0.00011291431428511906,0.28205128205128205,0,0,0,0,0,0,0,0
48,39000.0,7.0,4,5800,14.54,1,0.15,0,15,483.3333333333333,4875.0,0.0003728109535652932,0.3125,0,0,1,0,0,1,0,0
