late_payments_90d,credit_history_years,oldest_account_age,open_credit_accounts,hard_inquiries_last_6m,debt_to_income,loan_to_income,delinquencies_last_12m,delinquency_ratio,utilization_to_income,default
0,1,20,5,4,0.2640951377219634,0.28484257866837653,2,0.4,6.82767230932632e-06,1
1,6,8,6,0,0.03128123398308625,0.17975774678567033,2,0.3333333333333333,2.248846276532839e-06,0
0,6,21,11,1,0.16190651984061552,0.5510830336546085,0,0.0,1.982614137707354e-05,0
1,5,3,10,2,0.3036251530094616,0.6723703883300973,1,0.1,8.263349125864295e-06,0
1,16,9,6,3,0.24334477318100886,0.03415333386945601,4,0.6666666666666666,1.0907302945392482e-05,1
0,16,9,5,2,0.3493767953986115,0.3551231022623581,3,0.6,1.2788545095680084e-05,1
0,13,5,11,3,0.2553443309973797,0.3453269935977831,0,0.0,4.10952736762305e-06,0
0,8,12,3,1,0.6284482061717228,0.532336674587831,1,0.3333333333333333,1.7182772732398118e-05,0
0,16,2,2,4,0.12343188880442368,0.25593002279093596,1,0.5,3.969516036660437e-06,0
1,18,7,7,4,0.37879555671798293,0.2831337996003086,0,0.0,4.1670108936363145e-06,0
0,1,15,9,2,0.4297021028278281,0.5731394907098375,1,0.1111111111111111,6.426129309578599e-06,0
1,16,17,6,1,0.6490769810098149,0.5503567907991452,3,0.5,5.603487789992072e-06,1
0,15,7,6,0,0.30950886530370864,0.5173836581211801,2,0.3333333333333333,7.633341764997358e-06,0
0,19,23,9,3,0.7824002501787267,0.4710864345366312,1,0.1111111111111111,3.023099711662935e-05,0
2,17,23,3,2,0.3128711429372657,0.340981052443318,4,1.3333333333333333,8.903484981160884e-06,1
0,1,24,11,1,0.8802998806460521,0.47064730741347577,3,0.2727272727272727,8.384803065586162e-06,0
0,10,15,7,3,0.47539502547765694,0.3853472093826617,1,0.14285714285714285,1.205950216898763e-05,0
1,3,16,9,1,0.30753588993816633,0.5848000482945647,3,0.3333333333333333,7.541787314740443e-06,1
0,14,10,6,3,0.5513824848768826,0.6752912651418472,2,0.3333333333333333,1.986155792691737e-05,0
0,16,7,10,1,0.5779517549629419,0.41786976608710474,1,0.1,1.4064204180024126e-05,0
1,16,18,6,5,0.2557640134077517,0.13859909527426398,2,0.3333333333333333,3.1073506859314175e-07,1
1,15,18,2,2,0.5148054850287759,0.23329197459970344,0,0.0,1.1856723859409888e-05,0
2,9,12,8,1,0.3635256361994817,0.1392617760469454,1,0.125,8.325693332954858e-06,0
0,16,22,6,3,0.500881843890691,0.24018632081938462,1,0.16666666666666666,1.625994980354062e-05,0
1,10,20,2,5,0.5551430508635292,0.15485108952874035,3,1.5,6.583108216856246e-06,1
1,11,21,8,5,0.07241976233183635,0.5594112001070749,3,0.375,1.1359746091066377e-05,1
0,19,12,7,0,0.6365085321731244,0.4084944041137706,3,0.42857142857142855,3.185055732719566e-05,0
1,3,4,9,1,0.23690514958104972,0.4884687513701673,1,0.1111111111111111,1.743159052218954e-05,0
4,16,11,3,0,0.3329494536614656,0.48406326002689554,1,0.3333333333333333,1.1917148992466432e-06,1
1,15,11,11,0,0.3622820370622866,0.19536032888453259,3,0.2727272727272727,4.913211667998166e-06,1
1,6,3,7,5,0.34475181851148134,0.40377652494020494,0,0.0,1.1474305759043937e-05,1
0,10,2,3,2,0.048122244847814945,0.5552684119535074,1,0.3333333333333333,1.3816749576313907e-05,0
0,15,14,9,5,0.4035620248611965,0.08534071206131437,0,0.0,1.8796231571277552e-05,0
1,3,8,9,1,0.05445425805181957,0.3828488414423269,2,0.2222222222222222,1.3785116089992729e-05,1
0,14,17,4,1,0.32855200751344027,0.38856154324611664,2,0.5,3.27010424720437e-07,0
1,17,18,10,5,0.666174707382262,0.21178826587383592,0,0.0,2.333654961275421e-06,0
1,12,18,5,5,0.544826258761232,0.45551851540083377,0,0.0,6.895965200402569e-06,0
1,4,21,8,4,0.49367619514295924,0.22816652167033488,1,0.125,6.253994330989623e-06,1
1,16,13,11,5,0.2714213626861584,0.39553928092304763,0,0.0,7.535658021963146e-06,0
1,9,19,11,2,0.28895201914954266,0.46761116592132757,0,0.0,1.1649621747161495e-05,0
0,19,21,3,1,0.4266023387902472,0.24427642818359135,2,0.6666666666666666,1.3352184289730508e-05,0
0,10,8,11,3,0.21804166934065447,0.16258247258756772,0,0.0,5.2231524540029484e-06,0
0,17,3,3,0,0.12,1.1525379856041473,0,0.0,5e-05,0
0,12,6,6,3,0.34679730957836297,0.316470385473606,4,0.6666666666666666,7.0996997437082e-06,1
0,7,4,5,2,0.2931481574033997,0.33896789069189576,1,0.2,7.435543112598664e-06,0
1,5,12,9,3,0.18293831642716846,0.20405094430901358,1,0.1111111111111111,6.222454172309241e-06,0
0,2,12,5,2,0.3943242893562106,0.5288105820950858,2,0.4,6.877703485861049e-06,0
0,18,16,5,2,0.44733842439880933,0.18188594151984078,1,0.2,1.0020189125123164e-05,0
1,10,6,9,2,0.24853586893683183,0.4524829239263941,0,0.0,7.159002090548037e-06,0
1,16,20,2,2,0.02545513117613644,0.3987103263301555,2,1.0,3.7320569448789203e-06,0
0,2,16,3,5,0.35285589297306114,0.40352684148092594,1,0.3333333333333333,1.1753772695662538e-05,0
0,16,11,9,3,0.7737504004288099,0.7964378969689493,0,0.0,3.7670210275879068e-06,0
0,5,4,9,1,0.2207991362221621,0.1940160604051817,1,0.1111111111111111,4.647865789905141e-06,0
1,2,11,4,1,0.1803800922479082,0.6549266268849384,1,0.25,3.5917488989614294e-06,0
1,8,18,10,3,0.5781677427732114,0.397669533346043,0,0.0,4.248950417457465e-06,0
0,13,17,6,3,0.31943746067094747,0.2295339162810306,1,0.16666666666666666,8.150478818231709e-06,0
2,7,21,11,2,0.29738631822991746,0.5194432405108252,1,0.09090909090909091,2.6323492064721467e-05,1
0,5,12,3,1,0.30479014104930824,0.20325063874529706,0,0.0,1.2313143633806666e-06,0
0,4,22,4,1,0.33690655216201804,0.4222245567506684,2,0.5,6.931634163227131e-06,0
0,18,17,9,2,0.14430494280953837,0.3783708228072929,1,0.1111111111111111,6.406262847555492e-07,0
1,4,12,11,4,0.2533109186899782,0.05912526434550465,1,0.09090909090909091,1.1571355697316205e-05,1
2,9,17,8,2,0.28628860537871725,0.3362055256650302,0,0.0,8.42272209661492e-06,0
1,13,14,7,3,0.22241610148648028,0.25669122529339694,1,0.14285714285714285,4.013581426089054e-05,1
0,3,17,10,4,0.7466190611828651,0.42625676174313515,1,0.1,8.185920683220125e-06,0
2,6,9,10,5,0.03974650176475167,0.3277779481275241,0,0.0,1.6561042401979862e-05,1
0,7,9,7,5,0.19100287062693433,0.254395912466067,2,0.2857142857142857,2.3385981695677346e-05,1
1,16,24,5,2,0.8168342139470423,0.24534485567159398,0,0.0,3.6642874911201206e-06,0
0,13,10,4,4,0.1663118335716736,0.11538340620337006,0,0.0,2.2277682519681502e-05,0
2,10,14,3,2,0.3168450507386247,0.592365121473873,2,0.6666666666666666,1.8414555875383677e-05,1
0,8,9,7,3,0.30290393859309445,0.38907932246202137,0,0.0,1.8218372560370224e-06,0
0,7,15,11,5,0.43342361560674036,0.6231082568253578,2,0.18181818181818182,1.6074308445177747e-05,1
1,4,3,10,4,0.35333875883290183,0.3145736656024596,0,0.0,9.184709568939659e-06,1
1,4,6,9,5,0.3057829186408704,0.30995197441439404,0,0.0,1.0516773658354364e-05,1
4,13,21,3,1,0.8108321471125262,0.6384333086609888,2,0.6666666666666666,7.430011061021637e-06,1
0,12,13,8,3,0.28433473820517324,0.4179074586808394,1,0.125,1.4270701807804837e-05,0
1,3,5,6,5,0.3901336702064016,0.5351261173575702,1,0.16666666666666666,9.439339388814241e-06,1
0,6,11,5,5,0.38417044322267613,0.2115901538602803,3,0.6,5.196815960750581e-06,1
0,6,21,3,5,0.3722520536250909,0.42903700050260674,2,0.6666666666666666,1.0537370680737633e-05,1
0,2,3,7,4,0.2993682300550479,0.4190225246545669,1,0.14285714285714285,7.4976601212072155e-06,0
0,19,3,2,4,0.2868246508077397,0.20140298609406806,1,0.5,1.506153390795815e-05,0
1,19,23,7,3,0.4678047882861378,0.4437686133693761,0,0.0,1.0127921054076117e-05,0
0,19,24,10,1,0.32411506766968695,0.48753897260170476,2,0.2,2.2619413347582851e-07,0
1,13,24,9,4,0.1930758314335862,0.24202845115710633,1,0.1111111111111111,4.9854327979560995e-06,1
2,7,15,7,1,0.07105685356958219,0.20034143062219711,3,0.42857142857142855,1.9189325231202354e-06,1
0,1,5,8,1,0.6196271928571192,0.6594466038352587,2,0.25,1.828405038401138e-05,0
0,3,13,2,0,0.27443068190545766,0.12666274877250538,2,1.0,1.2432557383678157e-05,0
0,15,6,11,2,0.14284942405904413,0.3492130101791982,3,0.2727272727272727,2.485192069750474e-06,0
1,3,20,10,3,0.5076242133555066,0.3296078385059394,2,0.2,1.0802743774599985e-05,1
0,15,8,2,2,0.15836818948026263,0.49710669669796337,0,0.0,5.605743743938727e-06,0
1,14,18,11,2,0.3691131097584635,0.24660690709903071,3,0.2727272727272727,1.2523610407052986e-05,1
0,18,3,7,5,0.361876047259956,0.3475193795177128,0,0.0,1.0647830579050088e-05,0
1,4,6,10,1,0.2632570206939975,0.19258204435640425,0,0.0,1.4596254906972885e-05,0
2,14,11,3,3,0.6751088209710681,0.472587072731472,2,0.6666666666666666,1.3393044499836037e-05,1
0,11,17,10,3,0.29718632151900415,0.10933989286125523,0,0.0,9.078182941664127e-06,0
1,18,21,7,5,0.06571587307549405,0.7144445110112098,0,0.0,1.019506691808001e-05,0
1,14,18,3,5,0.6812865363743308,0.26233576199575565,2,0.6666666666666666,2.5305891848722385e-05,1
1,6,4,4,3,0.023313244528494335,0.23345069254595183,2,0.5,4.498881252250263e-06,1
1,16,11,5,2,0.32526188973370196,0.17580939535246384,2,0.4,4.864084167778255e-06,1
1,5,8,3,0,0.4063147285594456,0.24687102965866212,5,1.6666666666666667,3.414962183869503e-06,1
0,18,23,2,4,0.30034072455903554,0.609754624925943,2,1.0,1.4005230901834562e-05,1
1,4,2,10,0,0.5643097537865831,0.19856381099473377,1,0.1,1.5685888566288958e-05,0
0,10,11,6,3,0.461316306938299,0.7846226357429206,2,0.3333333333333333,1.0052005611371393e-05,0
0,3,2,6,3,0.3082463782972916,0.22719594411490418,2,0.3333333333333333,5.252645724082206e-06,0
1,18,9,10,1,0.22697410526825668,0.32714809086292984,4,0.4,1.8741254643190458e-06,1
1,19,17,11,5,0.5792288410259707,0.7394846011637863,1,0.09090909090909091,2.4522019250067093e-05,1
0,10,15,3,5,0.39525610332430483,0.3395364956669966,3,1.0,2.5468984392832902e-06,1
1,3,3,9,0,0.2624056199952933,0.16267512651738855,2,0.2222222222222222,3.222725748131458e-06,0
0,9,16,5,4,0.31627373035840867,0.25206633638664644,0,0.0,4.418532774837414e-06,0
0,13,21,5,5,0.3845476634665811,0.33146508202074315,3,0.6,4.8551123406216466e-06,1
1,15,23,3,4,0.21759958567563234,0.19181874115453856,0,0.0,1.0276261203079766e-05,1
0,4,23,3,5,0.5005505819015575,0.4346849836698294,0,0.0,5.574128522386116e-06,0
1,18,16,2,1,0.051460778158417736,0.5634262141040391,1,0.5,1.4580179409461159e-05,0
2,8,20,5,3,0.38536296560315675,0.3948509271298834,2,0.4,3.989343165605505e-06,1
1,6,23,11,0,0.659000062393468,0.3509969955554171,1,0.09090909090909091,4.186393828521021e-06,0
2,2,22,7,5,1.1479659776351439,1.1677590013958978,1,0.14285714285714285,1.931264618608431e-05,1
1,14,6,10,2,0.46168403872831854,0.45576045584225594,1,0.1,2.46573426576924e-06,0
0,18,13,2,4,0.48489232437403756,0.36750563954227883,1,0.5,5.863380241849871e-06,0
1,18,6,2,4,0.12929169004607483,0.11816475855887583,1,0.5,6.589662046037634e-06,1
1,11,10,6,4,0.20800901204504213,0.259619576385748,2,0.3333333333333333,3.375633220893837e-06,1
2,5,21,7,1,0.3557756891819273,0.1698770020219227,1,0.14285714285714285,3.2080497072463087e-06,0
1,15,7,8,1,0.2815802572478021,0.07157148788029416,0,0.0,5.4057899313629e-06,0
3,4,5,2,3,0.2374098810037874,0.19160770472513933,1,0.5,9.034704872242843e-06,1
3,15,23,11,4,0.6923341860598577,0.31089562194092507,1,0.09090909090909091,5.203685348154124e-06,1
0,5,23,4,3,1.0337849783151327,0.5943981067978948,2,0.5,1.9141218597479353e-05,0
2,11,22,11,0,0.08074511912384873,0.3824837706067353,2,0.18181818181818182,1.5751823277618908e-05,1
1,17,15,9,4,0.5892962897064944,0.21410525554165033,0,0.0,1.4683077279539692e-05,0
2,11,16,2,3,0.27765863861425505,0.0331875141084052,2,1.0,1.0161377737152722e-05,1
1,9,16,11,5,0.2961246015708813,0.4539782522483409,3,0.2727272727272727,1.3500617499225087e-05,1
0,9,10,3,2,0.3970753509499077,0.09741257638748295,0,0.0,1.6605404343825137e-05,0
0,12,22,6,5,0.1382055521715983,0.20989082000898424,2,0.3333333333333333,8.787728609120529e-06,1
2,2,10,3,1,0.755502686808882,0.6272144643936703,0,0.0,1.8506652292456098e-05,0
2,19,17,2,2,0.13017031005786722,0.36007805754891414,3,1.5,6.5394651609364225e-06,1
0,14,20,8,4,0.28231506134775275,0.16310601145237677,3,0.375,3.54297411585888e-06,1
0,12,16,9,0,0.41217171950809756,0.41573586169662174,3,0.3333333333333333,1.2186383074175342e-05,0
2,10,2,3,5,0.42878806762829275,0.6694505719681076,2,0.6666666666666666,1.7260224456761487e-05,1
0,11,7,7,2,0.34494381382732725,0.3701483579401255,1,0.14285714285714285,1.5056511930259371e-05,0
2,4,9,3,3,0.12388288224547053,0.2520113487820994,2,0.6666666666666666,1.1394735803435154e-06,1
0,16,5,4,5,0.1656771066156051,0.499144540242225,3,0.75,1.2587398331692456e-05,1
0,8,21,11,0,0.25087320454661144,0.5789414086713689,3,0.2727272727272727,3.1504779210834412e-06,0
0,10,9,6,3,0.24079902015497498,0.18258173265611505,3,0.5,1.0801479240275552e-05,1
0,11,15,7,0,0.2909565216368189,0.3575677029269771,2,0.2857142857142857,8.9690860450114e-06,0
0,10,11,4,4,0.31812138287983793,0.27097411012791095,0,0.0,6.427299197864456e-06,0
1,10,10,10,0,0.27505600724979223,0.11496430183848645,0,0.0,5.589802271086659e-06,0
0,13,8,11,1,0.24043986421017077,0.4636061523502195,1,0.09090909090909091,8.675997677320431e-06,0
1,14,24,4,4,0.26239075482585217,0.37073002090937024,1,0.25,1.3661879094840805e-05,1
2,10,7,10,1,0.12290369175008223,0.45776481200506464,0,0.0,1.4182787786217945e-05,0
0,18,9,7,2,0.11358297373857541,0.42204529833437504,0,0.0,1.1947564145854989e-06,0
2,15,3,8,5,0.21893778727292512,0.19587372332035496,1,0.125,7.3288030349138145e-06,1
2,5,3,8,5,0.4098996169976086,0.909722263651891,3,0.375,1.685211439075408e-05,1
3,3,2,4,0,0.5812533203302199,0.6693064369612776,5,1.25,1.2752505451401582e-05,1
0,6,17,2,1,0.20045782387471908,0.47040094001035093,2,1.0,6.256492843293605e-06,0
0,13,19,7,2,0.9357437525578998,0.5232753056674023,0,0.0,2.762821315105589e-05,0
0,15,10,5,3,0.34535356321456384,0.2453041981933419,1,0.2,2.6794379241970254e-06,0
1,9,20,5,2,0.29168402330589704,0.21396465367203332,4,0.8,7.81561253463694e-06,1
0,14,10,3,2,0.40955055772383636,0.5746177922566464,0,0.0,6.193718546807616e-06,0
2,3,6,8,3,0.45644562531988064,0.5737002793353665,0,0.0,2.2418853553725673e-05,1
0,9,23,2,0,0.384780548329112,0.24850521959230404,3,1.5,1.0045772410679511e-05,0
1,19,13,3,2,0.7977872138205977,0.6192623577851,0,0.0,8.518002996074562e-06,0
0,2,18,8,1,0.1455405319831371,0.18289659343270584,2,0.25,2.0833344120095807e-06,0
1,6,23,2,3,0.25813823915374345,0.40470532149711264,1,0.5,3.5407219801815035e-07,0
2,1,16,10,5,0.2764302408027107,0.25301743977783125,1,0.1,4.2639556963890486e-06,1
2,3,16,3,1,0.691585236218356,0.1495931699780215,1,0.3333333333333333,2.815576835977197e-06,0
2,4,15,2,4,0.200434645126048,0.26398027752811,1,0.5,3.169964624185775e-06,1
1,19,11,11,0,0.34747671189915136,0.5452521361593038,3,0.2727272727272727,2.0906137040760416e-05,1
1,10,13,3,2,0.5324682242141439,0.316132426061304,0,0.0,1.4253233279719955e-05,0
2,12,19,4,3,0.5946096521630306,0.7686229521089417,2,0.5,2.2426120149589268e-05,1
1,10,5,11,1,0.036756955899720736,0.3121823714761325,0,0.0,4.900346715257651e-06,0
1,12,15,9,3,0.23895972170155197,0.34938552882792084,0,0.0,4.718675812816416e-06,0
0,19,12,2,5,0.32855200751344027,0.24555629282480654,0,0.0,9.51406036258368e-06,0
1,5,6,8,2,0.05656871233171221,0.2724653160139161,2,0.25,1.4165514597789569e-05,1
1,5,19,11,4,0.18074001916081475,0.2621228243107806,2,0.18181818181818182,8.449040892781825e-06,1
2,16,15,4,2,0.46032111416361393,0.34952487622407086,0,0.0,1.3939786695720215e-05,0
0,10,10,10,2,0.2602609932362419,0.3474795788203274,3,0.3,3.586682561927713e-06,0
1,9,9,5,4,0.3726089084936175,0.705201698400626,0,0.0,1.7196158892704484e-05,0
1,6,6,9,0,0.4086257202829712,0.41360877077972197,0,0.0,1.0798867342050895e-05,0
0,7,2,3,3,0.18270946962166074,0.10551483677569136,1,0.3333333333333333,1.9631470426853785e-06,0
3,12,5,6,4,0.19412742840246924,0.6454258767745904,3,0.5,1.6362697554046673e-05,1
0,15,4,10,4,0.41803519499284003,0.7439832868676927,1,0.1,4.656810481102722e-06,0
0,17,12,10,5,0.11460080400204194,0.2443222981540223,2,0.2,1.6452588404532947e-05,1
1,18,4,9,2,0.4126611604534885,0.3059084295516175,1,0.1111111111111111,8.154665380874971e-06,0
0,19,15,11,1,0.17326410328037917,0.237223290441195,1,0.09090909090909091,8.36496652257252e-06,0
3,1,5,3,2,0.5714952522005265,0.15720258800400327,3,1.0,8.352801959689303e-06,1
1,13,9,4,5,0.43701366733950575,0.24447954555169324,0,0.0,1.7628076489535186e-05,1
0,10,24,4,4,0.2824932657586532,0.06803451673353934,3,0.75,4.9158156231778e-06,1
0,9,16,6,2,0.17877169584787792,0.5079209410475848,0,0.0,1.060432878047114e-05,0
0,14,23,6,2,0.8724983140284814,0.9634238767400491,1,0.16666666666666666,2.35486428531519e-05,0
1,10,7,7,0,0.5332107064832546,0.23869498040412634,0,0.0,7.2540134974131755e-06,0
1,17,8,6,1,1.5832352584856935,0.30497609272072684,0,0.0,2.550161340756e-05,0
3,1,19,9,1,0.2945110893682368,0.3882832472091124,4,0.4444444444444444,1.1958113065729603e-05,1
2,15,6,3,1,0.40227094976047534,0.3595698421973095,0,0.0,9.488897913296777e-06,0
0,18,19,7,3,0.38947666452852137,0.11613218118494005,1,0.14285714285714285,5.7665689381122714e-06,0
2,2,3,6,5,0.07808697020266352,0.33115731768464046,0,0.0,1.5316372081016734e-05,1
1,10,23,5,2,0.07434031868738003,0.19153243843691242,0,0.0,1.298748427141064e-06,0
0,12,19,9,2,0.13604364138668237,0.3508085173708042,0,0.0,1.1501781353300878e-05,0
1,7,7,10,3,0.136695164093762,0.2216014380113052,1,0.1,2.795293528648842e-06,0
0,15,13,4,5,0.034560880395900606,0.2339791115812877,3,0.75,1.24474613075324e-05,1
1,12,2,10,4,0.16959071490919533,0.2443740795481277,0,0.0,5.754461658980866e-07,0
0,8,20,4,5,0.5565644483688955,0.24594400238544956,3,0.75,1.5800326471787675e-05,1
0,16,12,5,5,0.23405380180833218,0.3699230444813678,3,0.6,1.4017325398132767e-05,1
2,8,21,11,0,0.38451907525152973,0.1928801279900016,3,0.2727272727272727,2.553825311822579e-06,1
2,6,11,10,2,0.32198250605893164,0.3580239432249392,0,0.0,1.2841562106373606e-05,0
0,5,5,7,0,0.3610739412002662,0.3843938145129952,1,0.14285714285714285,1.2291942677255882e-05,0
1,11,19,4,5,0.1821614952128675,0.27790989201472543,4,1.0,1.4649528984105376e-06,1
0,6,23,10,2,0.3103570544118501,0.39743751016931333,1,0.1,5.550743040424378e-06,0
0,16,13,6,2,0.30407076990309406,0.1577672113890782,2,0.3333333333333333,5.980906896295235e-06,0
0,2,6,9,4,0.40984701570549026,0.19863253206515752,0,0.0,5.460653065977856e-06,0
0,19,22,10,4,0.2850094328389436,0.3335952884080289,1,0.1,1.3077150344787418e-05,0
1,12,14,7,3,0.12764764963982314,0.3062357245545217,0,0.0,4.023127804291642e-06,0
1,6,5,4,3,1.24633296879024,1.6590842741869873,0,0.0,2.845281576326683e-05,0
0,19,9,8,2,0.9366597966367901,0.9093267621662114,0,0.0,1.9400115067459247e-05,0
0,3,4,6,3,0.5952310540634015,0.9037086069457179,1,0.16666666666666666,2.1694453291594963e-05,0
0,2,4,7,4,0.838327977809719,0.688002836232787,1,0.14285714285714285,1.1779175686205301e-05,0
1,1,14,2,3,0.7824133379010397,0.4472153346654996,2,1.0,2.3683584855897633e-05,1
2,7,11,5,4,0.47399229908045787,0.41370899606890105,0,0.0,6.924187974652256e-06,1
0,17,8,7,1,0.2842951766207574,0.24163386882056398,0,0.0,3.732003642571818e-06,0
1,4,18,11,3,0.36471302868944605,0.29920985754544177,3,0.2727272727272727,3.3644451737328387e-06,1
0,5,18,4,0,0.30495772986389913,0.3264112103085877,0,0.0,6.946780978720536e-06,0
3,12,2,7,5,0.3313187039619814,0.21804316684240455,2,0.2857142857142857,1.734321290986794e-05,1
1,14,20,3,0,0.2538256325822583,0.08997559442928107,3,1.0,4.5618131619376065e-07,0
0,1,22,10,0,0.559020559029974,0.0933247635079359,1,0.1,9.668063929403617e-06,0
2,4,19,3,1,0.34450905608917215,0.40779267912646017,1,0.3333333333333333,8.756616050112706e-06,0
0,17,2,3,1,0.24320444041002076,0.1981020475130532,2,0.6666666666666666,1.0854382060609093e-05,0
0,13,10,2,5,0.35353399794659135,0.3436546350496243,3,1.5,6.820138948642499e-06,1
0,3,12,7,0,0.060343012999511864,0.3396946658426921,0,0.0,7.657668132330418e-06,0
0,19,9,3,2,1.246750793488686,0.8384478465577518,0,0.0,2.884775522761021e-05,0
0,2,10,6,2,0.27787042468370426,0.601156618091348,2,0.3333333333333333,9.928484085095962e-06,0
0,13,23,4,2,0.25384850429919664,0.36420929697432874,1,0.25,5.0592938174989e-06,0
1,3,13,5,0,0.14292847853214816,0.2850960429434685,1,0.2,4.2996826812284677e-07,0
0,3,24,7,1,0.16882217944307115,0.17544314285605425,0,0.0,2.932705841340993e-07,0
0,2,23,6,4,0.44210692843950056,0.41779124776116283,4,0.6666666666666666,2.1981703922850445e-06,1
1,18,14,6,2,0.3973839791852394,0.46728620244909513,0,0.0,1.4772663675396691e-05,0
0,8,19,8,3,0.4796871781452943,0.26972593490217295,0,0.0,1.4747696975967615e-05,0
0,1,11,2,0,0.2802886504722769,0.3324406921856982,0,0.0,3.94862887668113e-06,0
1,1,22,5,2,0.34859696930170925,0.1599310219418555,1,0.2,5.466731724419869e-06,0
0,19,2,2,1,0.38441044749965453,0.2389757617041813,4,2.0,1.1518839908531344e-06,0
1,9,18,4,0,0.28123868234757765,0.1313697165701637,2,0.5,1.930102935911049e-06,0
1,2,3,8,1,0.4880663262508524,0.3793707934156558,1,0.125,1.4301717436319042e-05,0
0,16,4,7,1,0.36178321673609276,0.05669826342949294,1,0.14285714285714285,3.3416240656296664e-06,0
0,5,13,11,5,0.4433917050364419,0.46293392116613524,0,0.0,3.1688393283340846e-06,0
0,18,2,4,2,0.3438589695369036,0.5156683270542133,2,0.5,1.398428571578956e-05,0
0,15,8,2,4,0.2346989030801762,0.33514456166617324,3,1.5,5.901097193036422e-06,1
0,11,6,6,1,0.5731955412145807,0.4555605570828045,1,0.16666666666666666,8.041762818762722e-06,0
0,14,13,4,1,0.11401715579824509,0.2689652120685414,3,0.75,5.556055849888381e-06,0
1,12,11,2,4,0.9858885536847599,0.968487160210534,0,0.0,3.8523407039093366e-05,1
1,12,22,3,3,0.08885799624323862,0.49272426822048837,1,0.3333333333333333,2.5769145202001492e-06,0
1,2,2,4,4,0.08933560818672838,0.3105633393783536,1,0.25,6.221362568124266e-06,0
1,12,21,6,3,0.2168961452567138,0.11791331370081391,0,0.0,8.526709350834125e-06,0
1,2,16,6,3,0.6896819387342806,0.2111759601900464,2,0.3333333333333333,1.9977718284611245e-05,1
2,6,21,10,4,0.5252345716489624,0.8167468585217419,3,0.3,5.712862541616348e-06,1
1,14,13,11,4,0.330725735582415,0.5115961116910311,1,0.09090909090909091,1.2420389517543818e-05,1
0,12,17,6,0,0.4471798705094822,0.5075308063734495,1,0.16666666666666666,3.4602461705657218e-06,0
0,19,3,4,4,0.20264834549100402,0.7438927734040458,0,0.0,4.42594674399367e-06,0
0,4,2,5,3,0.27350822277291875,0.601817565678734,0,0.0,1.1151534746291458e-05,0
2,13,15,4,2,0.1059648611414945,0.802514600950203,1,0.25,1.263781528641897e-05,1
0,18,21,7,3,0.08174759417477856,0.40746842358836727,0,0.0,1.0617031244987576e-05,0
0,9,5,2,1,0.7252626318234705,0.7900539018394235,0,0.0,1.7246961991257919e-06,0
0,13,3,11,1,0.35076360044329014,0.23007200990882834,2,0.18181818181818182,3.031172789512351e-06,0
3,15,7,8,0,0.19526841356014216,0.31945397652526253,2,0.25,4.8428432019301785e-06,1
1,3,12,9,2,0.3655767005833075,0.29386208997283486,0,0.0,8.568206900143348e-06,0
1,16,21,11,4,0.5426889274786668,0.42480414208215034,2,0.18181818181818182,1.2054618434032e-05,1
1,5,11,7,4,0.35827787908167485,0.5297734783366351,0,0.0,9.052642858298579e-06,0
0,2,12,10,1,0.2484737730286676,0.20474990034017512,2,0.2,1.0294645145921716e-05,0
2,7,15,3,1,0.4786940546733449,0.9447842865081605,3,1.0,5.745117161787473e-06,1
0,14,24,3,3,0.2858254182991649,0.2064518468162534,2,0.6666666666666666,7.040252129622321e-06,0
1,6,6,5,2,0.462238988939316,0.2315767046318991,0,0.0,9.424440981924959e-06,0
3,7,3,3,4,0.2594920243742076,0.2971507933444445,0,0.0,3.7493426197833504e-06,1
0,3,14,8,1,0.4790430433777413,0.5842906474938491,0,0.0,5.831251225633504e-06,0
1,12,9,8,0,0.5630697178592903,0.6844873835111883,0,0.0,6.610600930499329e-06,0
1,16,15,10,5,0.40607073727877896,0.05787775446694917,3,0.3,6.103203198921412e-06,1
0,18,20,6,0,0.3392101884253658,0.3268095876547958,2,0.3333333333333333,5.191532090637267e-06,0
1,13,21,11,5,0.24766558158249655,1.1166771812820475,1,0.09090909090909091,1.751217022104734e-05,1
2,9,15,3,1,0.25269524392869014,0.34769699848714464,0,0.0,1.8049169734527364e-07,0
1,4,19,9,0,0.33027288846099945,0.522033138229567,0,0.0,1.1538185836776122e-05,0
0,10,17,9,5,0.26563674225778966,0.4143979688785174,2,0.2222222222222222,3.0152609243398316e-06,1
1,1,16,3,1,0.2909123298860922,0.45456428925893705,1,0.3333333333333333,1.9382413349012047e-06,0
0,18,3,6,3,0.39149361282170775,0.4111639592472539,1,0.16666666666666666,5.580390801462935e-06,0
2,4,5,9,1,1.5072844719170786,1.048831253083468,1,0.1111111111111111,1.8199318947302776e-05,0
1,12,21,11,4,1.0994367076025287,0.3782902408318741,6,0.5454545454545454,9.988884432718899e-06,1
0,13,10,11,1,0.2056256064972109,0.2723890703344221,2,0.18181818181818182,3.2968805452056064e-06,0
0,16,10,11,5,0.5207928611727479,0.36604784971131565,1,0.09090909090909091,1.2720630627075784e-06,0
1,10,7,10,3,0.2973428363210166,0.030632744162033466,1,0.1,1.1787210381795936e-05,1
1,19,19,9,4,0.22416598306975563,0.6842870309226807,2,0.2222222222222222,5.533650390264076e-06,1
3,13,15,9,3,0.5553357415094784,0.9356167020478552,3,0.3333333333333333,1.3908060972385303e-05,1
